symbol,timestamp,timezone,session_date,session_type,regular_session,timeframe,open,high,low,close,volume,source,source_as_of,data_vendor,context_24h_status,context_24h_as_of,macro_context_status,macro_context_as_of,iv_context_status,iv_context_as_of,event_context_status,event_context_as_of,notes
GLD,2026-03-26T11:30:00-04:00,America/New_York,2026-03-26,regular,true,1h_rth,408.9,409.07,402.86,403.78,881809.658037,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-26T12:30:00-04:00,America/New_York,2026-03-26,regular,true,1h_rth,403.71,404.28,401.02,402.5,973969.821832,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-26T13:30:00-04:00,America/New_York,2026-03-26,regular,true,1h_rth,402.54,403.38,401.1,401.6699,743005.126289,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-26T14:30:00-04:00,America/New_York,2026-03-26,regular,true,1h_rth,401.69,403.9899,401.5977,402.26,659917.969288,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-26T15:30:00-04:00,America/New_York,2026-03-26,regular,true,1h_rth,402.31,402.9693,400.26,400.73,762270.084447,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-27T09:30:00-04:00,America/New_York,2026-03-27,regular,true,1h_rth,406.22,410.66,405.41,409.285,1254166.244292,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-27T10:30:00-04:00,America/New_York,2026-03-27,regular,true,1h_rth,409.21,418.4,408.905,417.27,1620159.518869,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-27T11:30:00-04:00,America/New_York,2026-03-27,regular,true,1h_rth,417.37,418.18,414.94,415.93,778428.20709,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-27T12:30:00-04:00,America/New_York,2026-03-27,regular,true,1h_rth,415.98,415.99,412.13,412.8,1090141.294597,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-27T13:30:00-04:00,America/New_York,2026-03-27,regular,true,1h_rth,412.76,414.41,412.05,414.21,585536.907788,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-27T14:30:00-04:00,America/New_York,2026-03-27,regular,true,1h_rth,414.27,415.99,414.05,415.5,646118.190499,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-27T15:30:00-04:00,America/New_York,2026-03-27,regular,true,1h_rth,415.56,415.7799,413.45,414.64,518355.539859,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-30T09:30:00-04:00,America/New_York,2026-03-30,regular,true,1h_rth,419.55,420.1,414.45,415.06,1257836.24094,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-30T10:30:00-04:00,America/New_York,2026-03-30,regular,true,1h_rth,415.025,417.37,414.89,416.26,828710.590803,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-30T11:30:00-04:00,America/New_York,2026-03-30,regular,true,1h_rth,416.27,418.54,415.9,416.715,749239.275636,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-30T12:30:00-04:00,America/New_York,2026-03-30,regular,true,1h_rth,416.7,417.83,415.09,415.85,581469.014751,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-30T13:30:00-04:00,America/New_York,2026-03-30,regular,true,1h_rth,415.76,415.92,414.25,414.55,1024329.755554,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-30T14:30:00-04:00,America/New_York,2026-03-30,regular,true,1h_rth,414.59,415.09,412.66,413.45,695980.212953,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-30T15:30:00-04:00,America/New_York,2026-03-30,regular,true,1h_rth,413.5,415.01,413.15,414.59,389540.328184,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-31T09:30:00-04:00,America/New_York,2026-03-31,regular,true,1h_rth,420.1175,424.87,419.59,424.3195,1146805.987194,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-31T10:30:00-04:00,America/New_York,2026-03-31,regular,true,1h_rth,424.35,425.36,422.1014,423.5,1110049.17092,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-31T11:30:00-04:00,America/New_York,2026-03-31,regular,true,1h_rth,423.49,424.73,423.17,424.21,648039.670871,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-31T12:30:00-04:00,America/New_York,2026-03-31,regular,true,1h_rth,424.25,427.92,423.96,427.01,998706.496803,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-31T13:30:00-04:00,America/New_York,2026-03-31,regular,true,1h_rth,427.0,428.92,426.7,428.5,597224.547776,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-31T14:30:00-04:00,America/New_York,2026-03-31,regular,true,1h_rth,428.48,430.06,428.2,429.33,780425.629386,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-03-31T15:30:00-04:00,America/New_York,2026-03-31,regular,true,1h_rth,429.35,430.57,429.28,430.245,1027487.444284,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-01T09:30:00-04:00,America/New_York,2026-04-01,regular,true,1h_rth,435.0,436.58,433.78,435.47,1388663.245788,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-01T10:30:00-04:00,America/New_York,2026-04-01,regular,true,1h_rth,435.485,438.61,434.83,438.28,1045504.39345,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-01T11:30:00-04:00,America/New_York,2026-04-01,regular,true,1h_rth,438.4091,439.98,438.02,438.61,781174.681793,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-01T12:30:00-04:00,America/New_York,2026-04-01,regular,true,1h_rth,438.61,440.19,438.51,439.48,580279.45278,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-01T13:30:00-04:00,America/New_York,2026-04-01,regular,true,1h_rth,439.45,439.55,436.34,436.535,844118.454163,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-01T14:30:00-04:00,America/New_York,2026-04-01,regular,true,1h_rth,436.56,437.959,435.44,437.645,611895.859882,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-01T15:30:00-04:00,America/New_York,2026-04-01,regular,true,1h_rth,437.645,438.84,436.94,437.68,745045.142259,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-02T09:30:00-04:00,America/New_York,2026-04-02,regular,true,1h_rth,422.31,429.52,421.18,428.56,1402939.698864,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-02T10:30:00-04:00,America/New_York,2026-04-02,regular,true,1h_rth,428.64,431.66,427.91,429.18,1008460.594927,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-02T11:30:00-04:00,America/New_York,2026-04-02,regular,true,1h_rth,429.24,429.5599,426.4,427.1639,572061.522348,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-02T12:30:00-04:00,America/New_York,2026-04-02,regular,true,1h_rth,427.15,429.1,427.15,427.28,491315.917957,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-02T13:30:00-04:00,America/New_York,2026-04-02,regular,true,1h_rth,427.37,427.99,426.76,427.31,357060.650896,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-02T14:30:00-04:00,America/New_York,2026-04-02,regular,true,1h_rth,427.33,430.04,427.33,428.54,468037.957606,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-02T15:30:00-04:00,America/New_York,2026-04-02,regular,true,1h_rth,428.57,429.63,428.2,429.32,429483.890572,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-06T09:30:00-04:00,America/New_York,2026-04-06,regular,true,1h_rth,428.87,430.78,428.0,430.4896,654143.967386,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-06T10:30:00-04:00,America/New_York,2026-04-06,regular,true,1h_rth,430.5,431.49,427.65,428.77,365221.835748,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-06T11:30:00-04:00,America/New_York,2026-04-06,regular,true,1h_rth,428.73,429.24,427.35,428.66,248220.259884,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-06T12:30:00-04:00,America/New_York,2026-04-06,regular,true,1h_rth,428.62,429.08,426.77,427.7529,264448.254323,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-06T13:30:00-04:00,America/New_York,2026-04-06,regular,true,1h_rth,427.81,428.68,427.21,428.09,193325.280124,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-06T14:30:00-04:00,America/New_York,2026-04-06,regular,true,1h_rth,428.09,428.39,426.73,427.16,502357.573111,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-06T15:30:00-04:00,America/New_York,2026-04-06,regular,true,1h_rth,427.13,427.84,426.99,427.6993,172337.054421,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-07T09:30:00-04:00,America/New_York,2026-04-07,regular,true,1h_rth,427.875,428.34,423.13,426.62,679156.599004,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-07T10:30:00-04:00,America/New_York,2026-04-07,regular,true,1h_rth,426.63,428.15,424.75,427.37,425075.335757,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-07T11:30:00-04:00,America/New_York,2026-04-07,regular,true,1h_rth,427.385,428.8,426.16,428.305,338600.862465,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-07T12:30:00-04:00,America/New_York,2026-04-07,regular,true,1h_rth,428.3215,429.2,427.44,428.04,218910.13424,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-07T13:30:00-04:00,America/New_York,2026-04-07,regular,true,1h_rth,428.09,430.4299,428.045,429.875,329875.180466,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-07T14:30:00-04:00,America/New_York,2026-04-07,regular,true,1h_rth,430.08,431.91,427.7698,430.55,364306.30981,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-07T15:30:00-04:00,America/New_York,2026-04-07,regular,true,1h_rth,430.585,433.41,430.0,431.82,312052.47515,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-08T09:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,440.12,440.4296,437.37,437.95,1050225.851183,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-08T10:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,437.93,438.1083,434.5801,436.38,632914.365176,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-08T11:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,436.4,437.49,435.87,436.235,355144.453688,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-08T12:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,436.3,437.6883,435.92,436.415,250436.0,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-08T13:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,436.38,436.64,433.22,433.77,455249.522304,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-08T14:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,433.81,434.02,431.31,432.38,554652.530681,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-08T15:30:00-04:00,America/New_York,2026-04-08,regular,true,1h_rth,432.38,434.65,432.38,434.51,384290.680648,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
GLD,2026-04-09T09:30:00-04:00,America/New_York,2026-04-09,regular,true,1h_rth,436.47,438.69,436.25,437.59,542876.583306,dxlink_candles.get_1h_ema50_snapshot,2026-05-20T16:25:45Z,dxFeed via tastytrade dxLink,CONTEXT_24H_DAILY_UNCONFIRMED,,MACRO_UNCONFIRMED,,IV_UNCONFIRMED,,EVENT_UNCONFIRMED,,OHLCV returned by dxLink; unavailable context fields UNCONFIRMED.
